
dccn-l029.dccn.nl: 
                                                                                  Req'd    Req'd       Elap
Job ID                  Username    Queue    Jobname          SessID  NDS   TSK   Memory   Time    S   Time
10076552.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_   9733   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076553.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_   9812   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076554.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_   9888   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076555.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_  10027   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076556.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_  10164   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076557.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_  10270   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076558.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_  10378   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076559.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_  10500   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076560.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_  10617   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076561.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_  10761   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076562.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_  10885   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076563.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_  11022   --       1    2gb  04:03:00 R  00:52:34   dccn-c021
10076564.dccn-l029.dcc  lonsch      matlab   rsasearch1stmod_  11145   --       1    2gb  04:03:00 R  00:52:33   dccn-c021
10076565.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  15119   --       1    9gb  00:38:00 C       --    dccn-c021
10076566.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  15137   --       1    9gb  00:38:00 C       --    dccn-c021
10076567.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  15169   --       1    9gb  00:38:00 C       --    dccn-c021
10076568.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  15206   --       1    9gb  00:38:00 C       --    dccn-c021
10076569.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  15262   --       1    9gb  00:38:00 C       --    dccn-c021
10076570.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  15327   --       1    9gb  00:38:00 C       --    dccn-c021
10076571.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  15428   --       1    9gb  00:38:00 C       --    dccn-c021
10076572.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  15525   --       1    9gb  00:38:00 C       --    dccn-c021
10076573.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  15660   --       1    9gb  00:38:00 C       --    dccn-c021
10076574.dccn-l029.dcc  catrat      matlab   catrat_dccn_c362  17035   --       1    9gb  01:33:00 R  00:39:18   dccn-c021
10076575.dccn-l029.dcc  hanvewi     batch    Model3d_FA_ftest   5700     1      1   20gb  41:40:00 C       --    dccn-c016
10076576.dccn-l029.dcc  hanvewi     batch    Model3d_MD_ftest  18978     1      1   20gb  41:40:00 C       --    dccn-c017
10076577.dccn-l029.dcc  raipru      interact STDIN             21509     1      1    4gb  04:00:00 R  00:36:14   dccn-c012
10076578.dccn-l029.dcc  nielam      matlab   nielam_dccn_c361  45591   --       1    9gb  00:38:00 C       --    dccn-c019
10076579.dccn-l029.dcc  nielam      matlab   nielam_dccn_c361  45610   --       1    9gb  00:38:00 C       --    dccn-c019
10076580.dccn-l029.dcc  nielam      matlab   nielam_dccn_c361  17934   --       1    9gb  00:38:00 C       --    dccn-c021
10076581.dccn-l029.dcc  nielam      matlab   nielam_dccn_c361  17957   --       1    9gb  00:38:00 C       --    dccn-c021
10076582.dccn-l029.dcc  nielam      matlab   nielam_dccn_c361  17989   --       1    9gb  00:38:00 C       --    dccn-c021
10076583.dccn-l029.dcc  nielam      matlab   nielam_dccn_c361  18040   --       1    9gb  00:38:00 C       --    dccn-c021
10076584.dccn-l029.dcc  nielam      matlab   nielam_dccn_c361  18092   --       1    9gb  00:38:00 C       --    dccn-c021
10076585.dccn-l029.dcc  nielam      matlab   nielam_dccn_c361  18181   --       1    9gb  00:38:00 C       --    dccn-c021
10076586.dccn-l029.dcc  nielam      matlab   nielam_dccn_c361  18283   --       1    9gb  00:38:00 C       --    dccn-c021
10076587.dccn-l029.dcc  hanvewi     batch    Model3e_FA_A       6299     1      1   20gb  41:40:00 C       --    dccn-c016
10076588.dccn-l029.dcc  hanvewi     batch    Model3e_MD_A       6318     1      1   20gb  41:40:00 C       --    dccn-c016
10076589.dccn-l029.dcc  hanvewi     batch    Model3d_FA_ftest   6458     1      1   20gb  41:40:00 R  00:29:21   dccn-c016
10076590.dccn-l029.dcc  hanvewi     batch    Model3d_MD_ftest   6477     1      1   20gb  41:40:00 R  00:29:21   dccn-c016
10076591.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  20212   --       1    9gb  00:38:00 C       --    dccn-c021
10076592.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  20228   --       1    9gb  00:38:00 C       --    dccn-c021
10076593.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  20262   --       1    9gb  00:38:00 C       --    dccn-c021
10076594.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  20299   --       1    9gb  00:38:00 C       --    dccn-c021
10076595.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  20363   --       1    9gb  00:38:00 C       --    dccn-c021
10076596.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  20420   --       1    9gb  00:38:00 C       --    dccn-c021
10076597.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  20501   --       1    9gb  00:38:00 C       --    dccn-c021
10076598.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  20597   --       1    9gb  00:38:00 C       --    dccn-c021
10076599.dccn-l029.dcc  nielam      matlab   nielam_dccn_c003  20729   --       1    9gb  00:38:00 C       --    dccn-c021
10076600.dccn-l029.dcc  hanvewi     batch    Model3e_FA_A      20091     1      1   20gb  41:40:00 R  00:23:46   dccn-c017
10076601.dccn-l029.dcc  hanvewi     batch    Model3e_MD_A      20109     1      1   20gb  41:40:00 R  00:23:46   dccn-c017
10076602.dccn-l029.dcc  roboos      matlab   test_ft_plot_sli  47252   --       1    1gb  00:10:00 C       --    dccn-c019
10076603.dccn-l029.dcc  roboos      matlab   test_ft_plot_vol  47275   --       1    1gb  00:10:00 C       --    dccn-c019
10076604.dccn-l029.dcc  roboos      matlab   test_ft_plot_top  47315   --       1    1gb  00:10:00 C       --    dccn-c019
10076605.dccn-l029.dcc  roboos      matlab   test_ft_plot_hea  47347   --       1    1gb  00:10:00 C       --    dccn-c019
10076606.dccn-l029.dcc  roboos      matlab   test_ft_plot_vec  47416   --       1    1gb  00:10:00 C       --    dccn-c019
10076607.dccn-l029.dcc  roboos      matlab   test_ft_plot_mat  47503   --       1    1gb  00:10:00 C       --    dccn-c019
10076608.dccn-l029.dcc  roboos      matlab   test_ft_plot_tex  47594   --       1    1gb  00:10:00 C       --    dccn-c019
10076609.dccn-l029.dcc  roboos      matlab   test_ft_plot_lay  47789   --       1    1gb  00:10:00 C       --    dccn-c019
10076610.dccn-l029.dcc  roboos      matlab   test_ft_plot_lin  47965   --       1    1gb  00:10:00 C       --    dccn-c019
10076611.dccn-l029.dcc  roboos      matlab   test_ft_plot_box  48091   --       1    1gb  00:10:00 C       --    dccn-c019
10076612.dccn-l029.dcc  roboos      matlab   test_ft_plot_sen  48227   --       1    1gb  00:10:00 C       --    dccn-c019
10076613.dccn-l029.dcc  roboos      matlab   test_ft_plot_top  48346   --       1    1gb  00:10:00 C       --    dccn-c019
10076614.dccn-l029.dcc  roboos      matlab   test_ft_plot_ort  48516   --       1    1gb  00:10:00 C       --    dccn-c019
10076615.dccn-l029.dcc  roboos      matlab   test_ft_plot_dip  23164   --       1    1gb  00:10:00 C       --    dccn-c021
10076616.dccn-l029.dcc  roboos      matlab   test_ft_plot_mes  23187   --       1    1gb  00:15:00 C       --    dccn-c021
10076617.dccn-l029.dcc  roboos      matlab   test_bug1404      23222   --       1    1gb  00:10:00 C       --    dccn-c021
10076618.dccn-l029.dcc  roboos      matlab   test_bug1207      23262   --       1    1gb  00:10:00 C       --    dccn-c021
10076619.dccn-l029.dcc  roboos      matlab   test_ft_spike_ps  23330   --       1    1gb  00:10:00 C       --    dccn-c021
10076620.dccn-l029.dcc  roboos      matlab   test_ft_spikeden  23421   --       1    1gb  00:10:00 C       --    dccn-c021
10076621.dccn-l029.dcc  roboos      matlab   test_ft_spike_pl  23505   --       1    1gb  00:10:00 C       --    dccn-c021
10076622.dccn-l029.dcc  roboos      matlab   test_ft_spike_is  23654   --       1    2gb  00:10:00 C       --    dccn-c021
10076623.dccn-l029.dcc  roboos      matlab   test_ft_spike_jp  23923   --       1    2gb  00:10:00 C       --    dccn-c021
10076624.dccn-l029.dcc  roboos      matlab   test_ft_spike_ra  24052   --       1    1gb  00:10:00 C       --    dccn-c021
10076625.dccn-l029.dcc  roboos      matlab   test_ft_spiketri  24166   --       1    1gb  00:10:00 C       --    dccn-c021
10076626.dccn-l029.dcc  roboos      matlab   test_ft_spike_ma  24304   --       1    1gb  00:10:00 C       --    dccn-c021
10076627.dccn-l029.dcc  roboos      matlab   test_ft_spike_xc  24444   --       1    1gb  00:10:00 C       --    dccn-c021
10076628.dccn-l029.dcc  roboos      matlab   test_ft_spike_pl  24563   --       1    1gb  00:10:00 C       --    dccn-c021
10076629.dccn-l029.dcc  roboos      matlab   test_ft_spiketri  24726   --       1    1gb  00:10:00 C       --    dccn-c021
10076630.dccn-l029.dcc  roboos      matlab   test_bug1405      31504   --       1    2gb  00:10:00 C       --    dccn-c006
10076631.dccn-l029.dcc  roboos      matlab   test_bug1162      31527   --       1    2gb  00:10:00 C       --    dccn-c006
10076632.dccn-l029.dcc  roboos      matlab   test_bug1243      31562   --       1    2gb  00:10:00 C       --    dccn-c006
10076633.dccn-l029.dcc  roboos      matlab   test_tutorial_co  31639   --       1    2gb  00:10:00 C       --    dccn-c006
10076634.dccn-l029.dcc  roboos      matlab   test_ft_prepare_  31728   --       1    3gb  00:10:00 C       --    dccn-c006
10076635.dccn-l029.dcc  roboos      matlab   test_bug1481      31809   --       1    2gb  00:10:00 C       --    dccn-c006
10076636.dccn-l029.dcc  roboos      matlab   test_benchmark_f  32008   --       1    1gb  00:10:00 C       --    dccn-c006
10076637.dccn-l029.dcc  roboos      matlab   test_bug2193      32180   --       1    2gb  00:10:00 C       --    dccn-c006
10076638.dccn-l029.dcc  roboos      matlab   test_ft_datatype  32322   --       1    2gb  00:10:00 C       --    dccn-c006
10076639.dccn-l029.dcc  roboos      matlab   test_ft_sourcean  32453   --       1    4gb  04:30:00 C       --    dccn-c006
10076640.dccn-l029.dcc  roboos      matlab   test_bug1447      32601   --       1    2gb  00:10:00 C       --    dccn-c006
10076641.dccn-l029.dcc  roboos      matlab   test_headmodel_s  32727   --       1    2gb  00:10:00 C       --    dccn-c006
10076642.dccn-l029.dcc  roboos      matlab   test_ft_freqstat  32873   --       1    2gb  00:10:00 C       --    dccn-c006
10076643.dccn-l029.dcc  roboos      matlab   test_tutorial_be  33009   --       1    8gb  03:30:00 C       --    dccn-c006
10076644.dccn-l029.dcc  roboos      matlab   test_nanstat      33145   --       1    2gb  00:10:00 C       --    dccn-c006
10076645.dccn-l029.dcc  roboos      matlab   test_tutorial_cl  33252   --       1    2gb  00:10:00 C       --    dccn-c006
10076646.dccn-l029.dcc  roboos      matlab   test_bug905       33406   --       1    2gb  00:10:00 C       --    dccn-c006
10076647.dccn-l029.dcc  roboos      matlab   test_bug645       33570   --       1    2gb  00:10:00 C       --    dccn-c006
10076648.dccn-l029.dcc  roboos      matlab   test_bug483       33689   --       1    2gb  00:10:00 C       --    dccn-c006
10076649.dccn-l029.dcc  roboos      matlab   test_ft_preproce  33807   --       1    2gb  00:10:00 C       --    dccn-c006
10076650.dccn-l029.dcc  roboos      matlab   test_ft_prepare_  33971   --       1    2gb  00:10:00 C       --    dccn-c006
10076651.dccn-l029.dcc  roboos      matlab   test_bug1210      34104   --       1    2gb  00:10:00 C       --    dccn-c006
10076652.dccn-l029.dcc  roboos      matlab   test_randomseed   34250   --       1    2gb  00:10:00 C       --    dccn-c006
10076653.dccn-l029.dcc  roboos      matlab   test_bug1112      34386   --       1    2gb  00:10:00 C       --    dccn-c006
10076654.dccn-l029.dcc  roboos      matlab   test_headmodel_d  34503   --       1    2gb  00:10:00 C       --    dccn-c006
10076655.dccn-l029.dcc  roboos      matlab   test_bug1014      34640   --       1    2gb  00:10:00 C       --    dccn-c006
10076656.dccn-l029.dcc  roboos      matlab   test_ft_volumese  34766   --       1    2gb  00:10:00 C       --    dccn-c006
10076657.dccn-l029.dcc  roboos      matlab   test_bug1984_218  34930   --       1    2gb  00:10:00 C       --    dccn-c006
10076658.dccn-l029.dcc  roboos      matlab   test_bug2160      35059   --       1    2gb  00:10:00 C       --    dccn-c006
10076659.dccn-l029.dcc  roboos      matlab   test_bug2224      35137   --       1    2gb  00:10:00 C       --    dccn-c006
10076660.dccn-l029.dcc  roboos      matlab   test_bug1652      35213   --       1    2gb  00:10:00 C       --    dccn-c006
10076661.dccn-l029.dcc  roboos      matlab   test_bug1490      35287   --       1    2gb  00:10:00 C       --    dccn-c006
10076662.dccn-l029.dcc  roboos      matlab   test_bug1571      35356   --       1    3gb  00:10:00 C       --    dccn-c006
10076663.dccn-l029.dcc  roboos      matlab   test_bug1618      35412   --       1    2gb  00:10:00 C       --    dccn-c006
10076664.dccn-l029.dcc  roboos      matlab   test_bug1792      35503   --       1    2gb  00:10:00 C       --    dccn-c006
10076665.dccn-l029.dcc  roboos      matlab   test_bug1954      35575   --       1    2gb  00:45:00 C       --    dccn-c006
10076666.dccn-l029.dcc  roboos      matlab   test_bug1775      35647   --       1    2gb  00:10:00 C       --    dccn-c006
10076667.dccn-l029.dcc  roboos      matlab   test_bug1856      35719   --       1    2gb  00:10:00 C       --    dccn-c006
10076668.dccn-l029.dcc  roboos      matlab   test_bug1677      35793   --       1    2gb  00:10:00 C       --    dccn-c006
10076669.dccn-l029.dcc  roboos      matlab   test_bug131       35859   --       1    2gb  00:10:00 C       --    dccn-c006
10076670.dccn-l029.dcc  roboos      matlab   test_datatype_pa  35929   --       1    2gb  00:10:00 C       --    dccn-c006
10076671.dccn-l029.dcc  roboos      matlab   test_warp         36007   --       1    2gb  00:10:00 C       --    dccn-c006
10076672.dccn-l029.dcc  roboos      matlab   test_warning_onc  36079   --       1    2gb  00:10:00 C       --    dccn-c006
10076673.dccn-l029.dcc  roboos      matlab   test_bug931       36151   --       1    2gb  00:10:00 C       --    dccn-c006
10076674.dccn-l029.dcc  roboos      matlab   test_ft_read_hea  36210   --       1    2gb  00:10:00 C       --    dccn-c006
10076675.dccn-l029.dcc  roboos      matlab   test_ft_math      36292   --       1    2gb  00:10:00 C       --    dccn-c006
10076676.dccn-l029.dcc  roboos      matlab   test_bug1040      36354   --       1    2gb  00:10:00 C       --    dccn-c006
10076677.dccn-l029.dcc  roboos      matlab   test_ft_plot_mes  36417   --       1    2gb  00:10:00 C       --    dccn-c006
10076678.dccn-l029.dcc  roboos      matlab   test_bug1082      55584   --       1    2gb  00:10:00 C       --    dccn-c007
10076679.dccn-l029.dcc  roboos      matlab   test_bug1163      55607   --       1    2gb  00:10:00 C       --    dccn-c007
10076680.dccn-l029.dcc  roboos      matlab   test_headmodel_d  55644   --       1    2gb  00:10:00 C       --    dccn-c007
10076681.dccn-l029.dcc  roboos      matlab   test_bug1227      55719   --       1    2gb  00:10:00 C       --    dccn-c007
